course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
HUMA BC1111,A BARNARD EDUCATION AT WORK,"Per its mission statement, “Barnard College aims to provide the highest-quality liberal arts
 education to promising and high-achieving young women… They graduate prepared to lead
 lives that are professionally satisfying and successful, personally fulfilling, and enriched by a love
 of learning.” This course finds its roots in the connection posited here, between undergraduate
 study and professional life. Students will be asked to revisit a foundational text they have
 encountered in their major, and use it as a mode of exploration and reflection on an internship.
 They will consider how the text’s themes and ideas can be reinterpreted and recontextualized in
 the working world, and think about what practical, moral, political, aesthetic and personal
 insights it affords. More broadly, students will be prompted to consider the relationship of the
 liberal arts degree (which purports to prepare students for no particular career) to their chosen
 career path. This course will further hone the critical thinking and writing skills that are
 translatable to any profession, and enables a Barnard student to put into practice the
 complexities they have learned in the classroom, by encouraging them to analyze the
 professional world from different perspectives, and in the context of other ideas and traditions.
 The text will be selected from a list provided by the student’s major department, and will be
 subject to approval from the course instructor.
 On a weekly basis, in this discussion-based class, the student shares their ideas about their text
 and how it relates to their internship. They respond to and engage with their classmates. They
 are required to spend about two hours with their text per week. They are also required to
 create a three to five minute presentation, to be shared with the full group. The group is also
 responsible for providing feedback on the presentation. The presentation ultimately evolves
 into a final paper of 8-10 pages that explores the line of inquiry from their text as it is
 instantiated in their work experience. Students are graded on their discussion (40%),
 presentation (25%), and final paper (35%).",Mulu Gebreyohannes,5:40pm,6:55pm,00913,,X1111-20251-001,A BARNARD EDUCATION AT WO,Barnard College,HUMA,,https://doc.sis.columbia.edu/subj/HUMA/X1111-20251-001/,913 MILSTEIN CEN,,,1,,W,20251HUMA1111X001,SEMINAR
HUMA BC1111,A BARNARD EDUCATION AT WORK,"Per its mission statement, “Barnard College aims to provide the highest-quality liberal arts
 education to promising and high-achieving young women… They graduate prepared to lead
 lives that are professionally satisfying and successful, personally fulfilling, and enriched by a love
 of learning.” This course finds its roots in the connection posited here, between undergraduate
 study and professional life. Students will be asked to revisit a foundational text they have
 encountered in their major, and use it as a mode of exploration and reflection on an internship.
 They will consider how the text’s themes and ideas can be reinterpreted and recontextualized in
 the working world, and think about what practical, moral, political, aesthetic and personal
 insights it affords. More broadly, students will be prompted to consider the relationship of the
 liberal arts degree (which purports to prepare students for no particular career) to their chosen
 career path. This course will further hone the critical thinking and writing skills that are
 translatable to any profession, and enables a Barnard student to put into practice the
 complexities they have learned in the classroom, by encouraging them to analyze the
 professional world from different perspectives, and in the context of other ideas and traditions.
 The text will be selected from a list provided by the student’s major department, and will be
 subject to approval from the course instructor.
 On a weekly basis, in this discussion-based class, the student shares their ideas about their text
 and how it relates to their internship. They respond to and engage with their classmates. They
 are required to spend about two hours with their text per week. They are also required to
 create a three to five minute presentation, to be shared with the full group. The group is also
 responsible for providing feedback on the presentation. The presentation ultimately evolves
 into a final paper of 8-10 pages that explores the line of inquiry from their text as it is
 instantiated in their work experience. Students are graded on their discussion (40%),
 presentation (25%), and final paper (35%).",Erica A Siegel,5:40pm,6:55pm,00943,,X1111-20251-002,A BARNARD EDUCATION AT WO,Barnard College,HUMA,,https://doc.sis.columbia.edu/subj/HUMA/X1111-20251-002/,237 Milbank Hall (Barnard),,,1,,W,20251HUMA1111X002,SEMINAR
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Nancy J Workman,8:10am,10:00am,10759,,C1002-20251-001,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-001/,309 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C001,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Adrian A Guo-Silver,8:10am,10:00am,10760,,C1002-20251-002,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-002/,402 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C002,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Ben Hooyman,8:10am,10:00am,10761,,C1002-20251-003,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-003/,707 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C003,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Katrina M Dzyak,12:10pm,2:00pm,10762,,C1002-20251-004,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-004/,412 Pupin Laboratories,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C004,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Daniel S Saenz,12:10pm,2:00pm,10763,,C1002-20251-005,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-005/,201 80 Claremont Ave,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C005,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Ben Hooyman,12:10pm,2:00pm,10764,,C1002-20251-006,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-006/,325 Pupin Laboratories,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C006,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Tylar A Colleluori,12:10pm,2:00pm,10765,,C1002-20251-007,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-007/,402 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C007,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Naomi Michalowicz,12:10pm,2:00pm,10766,,C1002-20251-008,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-008/,568 ALFRED LERNE,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C008,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Benjamin D Vanwagoner,12:10pm,2:00pm,10767,,C1002-20251-009,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-009/,903 School of Social Work,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C009,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Aya F Labanieh,12:10pm,2:00pm,10768,,C1002-20251-010,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-010/,507 Philosophy Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C010,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",James E Adams,2:10pm,4:00pm,10769,,C1002-20251-011,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-011/,111 Carman Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C011,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Carlos Nugent,2:10pm,4:00pm,10770,,C1002-20251-012,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-012/,707 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C012,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Dustin Stewart,2:10pm,4:00pm,10771,,C1002-20251-013,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-013/,477 ALFRED LERNE,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C013,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Tylar A Colleluori,2:10pm,4:00pm,10772,,C1002-20251-014,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-014/,402 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C014,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Naomi Michalowicz,2:10pm,4:00pm,10773,,C1002-20251-015,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-015/,568 ALFRED LERNE,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C015,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Yana Skorobogatov,2:10pm,4:00pm,10774,,C1002-20251-016,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-016/,255 International Affairs Building,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C016,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Sarah Bin Tyeer,2:10pm,4:00pm,10775,,C1002-20251-017,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-017/,608 Martin Luther King Building,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C017,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Karen Van Dyck,4:10pm,6:00pm,10776,,C1002-20251-018,,Core (A&S),HUMA,https://en.wikipedia.org/wiki/Karen_Van_Dyck,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-018/,301 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C018,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Anna Borgarello,4:10pm,6:00pm,10777,,C1002-20251-019,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-019/,309 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C019,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Jacqueline Garcia Suarez,4:10pm,6:00pm,10778,,C1002-20251-020,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-020/,402 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C020,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Lorenzo Mecozzi,4:10pm,6:00pm,10779,,C1002-20251-021,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-021/,109 Hartley Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C021,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Alex Pekov,4:10pm,6:00pm,10780,,C1002-20251-022,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-022/,306 Uris Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C022,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Scott Harris,4:10pm,6:00pm,10781,,C1002-20251-023,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-023/,302 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C023,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Jeffrey M Wayno,4:10pm,6:00pm,10782,,C1002-20251-024,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-024/,707 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C024,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Katrina M Dzyak,6:10pm,8:00pm,10783,,C1002-20251-025,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-025/,402 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C025,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Anna Borgarello,6:10pm,8:00pm,10784,,C1002-20251-026,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-026/,309 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C026,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Lilith Todd,6:10pm,8:00pm,10785,,C1002-20251-027,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-027/,111 Carman Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,MW,20251HUMA1002C027,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Louis J Moffa,8:10am,10:00am,10786,,C1002-20251-028,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-028/,309 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,TR,20251HUMA1002C028,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Jilian A Pizzi,8:10am,10:00am,10787,,C1002-20251-029,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-029/,402 Hamilton Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,TR,20251HUMA1002C029,LECTURE
HUMA CC1002,Literature Humanities II,"In Literature Humanities, students make sense of literary texts together, on paper and in discussion. We read significant and challenging books that require collective exploration in a seminar setting to be best understood and appreciated, books that enable us to ask questions about literature and how it works, about our place in histories and traditions, about ourselves as beings and members of a society. We read with and against the grain of canon and tradition, and we pursue understanding together, in a shared classroom community, to learn not only how to be better readers and writers but also how to be in intellectual community with one another. Over the course of the semester, students become acquainted with specific works of literature; they become aware of those works’ relations to one another; and they become conversant in the questions those works ask and the questions they make it possible for us to ask.",Giulia Ricca,8:10am,10:00am,10788,,C1002-20251-030,,Core (A&S),HUMA,,https://doc.sis.columbia.edu/subj/HUMA/C1002-20251-030/,111 Carman Hall,In-Person,"Columbia College
Engineering:Undergraduate",4,,TR,20251HUMA1002C030,LECTURE
